utp,nome_utp,municipio,nome_municipio,uf,long_utp,lat_utp,sede
249,Guaraí,1710904,Itapiratins,TO,-48.1112,-8.38433,false
249,Guaraí,1711100,Itaporã do Tocantins,TO,-48.693264,-8.568829,false
628,Natividade,1711506,Jaú do Tocantins,TO,-48.594608,-12.652926,false
478,Conceição do Araguaia,1711803,Juarina,TO,-49.098643,-8.117424,false
568,Lagoa da Confusão,1711902,Lagoa da Confusão,TO,-49.620085,-10.788696,true
231,Palmas,1711951,Lagoa do Tocantins,TO,-47.561447,-10.296887,false
216,Miracema do Tocantins,1712009,Lajeado,TO,-48.358504,-9.744682,false
727,Taguatinga,1712157,Lavandeira,TO,-46.506676,-12.791659,false
570,Lizarda,1712405,Lizarda,TO,-46.675165,-9.59457,true
105,Estreito,1712454,Luzinópolis,TO,-47.856828,-6.19399,false
390,Araguacema,1712504,Marianópolis do Tocantins,TO,-49.651034,-9.79888,false
584,Mateiros,1712702,Mateiros,TO,-46.412466,-10.544429,true
339,Porto Franco,1712801,Maurilândia do Tocantins,TO,-47.50488,-5.952566,false
216,Miracema do Tocantins,1713205,Miracema do Tocantins,TO,-48.387991,-9.568346,true
216,Miracema do Tocantins,1713304,Miranorte,TO,-48.592632,-9.517405,false
231,Palmas,1713601,Monte do Carmo,TO,-48.11042,-10.763542,false
231,Palmas,1713700,Monte Santo do Tocantins,TO,-48.990891,-10.005591,false
105,Estreito,1713809,Palmeiras do Tocantins,TO,-47.558684,-6.611862,false
20,Araguaína,1713957,Muricilândia,TO,-48.606745,-7.138519,false
628,Natividade,1714203,Natividade,TO,-47.727258,-11.705357,true
105,Estreito,1714302,Nazaré,TO,-47.666977,-6.372558,false
20,Araguaína,1714880,Nova Olinda,TO,-48.424807,-7.633315,false
568,Lagoa da Confusão,1715002,Nova Rosalândia,TO,-48.906181,-10.566871,false
231,Palmas,1715101,Novo Acordo,TO,-47.668148,-9.968486,false
727,Taguatinga,1715150,Novo Alegre,TO,-46.577297,-12.909939,false
499,Dianópolis,1715259,Novo Jardim,TO,-46.630787,-11.815875,false
231,Palmas,1715507,Oliveira de Fátima,TO,-48.907402,-10.708363,false
476,Colinas do Tocantins,1715705,Palmeirante,TO,-47.93425,-7.857561,false
628,Natividade,1715754,Palmeirópolis,TO,-48.413414,-13.039888,false
231,Palmas,1716109,Paraíso do Tocantins,TO,-48.88663,-10.171221,false
628,Natividade,1716208,Paranã,TO,-47.884084,-12.620481,false
476,Colinas do Tocantins,1716307,Pau D'Arco,TO,-49.363306,-7.539998,false
249,Guaraí,1716505,Pedro Afonso,TO,-48.177556,-8.96445,false
526,Gurupi,1716604,Peixe,TO,-48.537811,-12.029774,false
249,Guaraí,1716653,Pequizeiro,TO,-48.93518,-8.593341,false
249,Guaraí,1716703,Colméia,TO,-48.757067,-8.729372,false
499,Dianópolis,1717008,Pindorama do Tocantins,TO,-47.575688,-11.138203,false
20,Araguaína,1717206,Piraquê,TO,-48.293707,-6.769777,false
568,Lagoa da Confusão,1717503,Pium,TO,-49.166658,-10.440931,false
727,Taguatinga,1717800,Ponte Alta do Bom Jesus,TO,-46.469587,-12.087813,false
231,Palmas,1717909,Ponte Alta do Tocantins,TO,-47.54118,-10.740673,false
499,Dianópolis,1718006,Porto Alegre do Tocantins,TO,-47.047426,-11.607259,false
231,Palmas,1718204,Porto Nacional,TO,-48.412153,-10.70857,false
128,Imperatriz,1718303,Praia Norte,TO,-47.814732,-5.396713,false
249,Guaraí,1718402,Presidente Kennedy,TO,-48.504331,-8.529961,false
568,Lagoa da Confusão,1718451,Pugmil,TO,-48.89422,-10.424307,false
249,Guaraí,1718501,Recursolândia,TO,-47.238041,-8.73536,false
307,Xambioá,1718550,Riachinho,TO,-48.141046,-6.442211,false
499,Dianópolis,1718659,Rio da Conceição,TO,-46.8804,-11.40494,false
216,Miracema do Tocantins,1718709,Rio dos Bois,TO,-48.533048,-9.343742,false
216,Miracema do Tocantins,1718758,Rio Sono,TO,-47.899942,-9.347789,false
392,Araguatins,1718808,Sampaio,TO,-47.875792,-5.349296,false
391,Araguaçu,1718840,Sandolândia,TO,-49.933388,-12.5416,false
20,Araguaína,1718865,Santa Fé do Araguaia,TO,-48.693942,-7.149936,false
249,Guaraí,1718881,Santa Maria do Tocantins,TO,-47.74527,-8.774976,false
526,Gurupi,1718899,Santa Rita do Tocantins,TO,-48.909294,-10.866455,false
231,Palmas,1718907,Santa Rosa do Tocantins,TO,-48.119954,-11.451404,false
231,Palmas,1719004,Santa Tereza do Tocantins,TO,-47.806288,-10.282362,false
105,Estreito,1720002,Santa Terezinha do Tocantins,TO,-47.684285,-6.436998,false
105,Estreito,1720101,São Bento do Tocantins,TO,-47.919392,-6.044999,false
584,Mateiros,1720150,São Félix do Tocantins,TO,-46.654981,-10.173286,false
128,Imperatriz,1720200,São Miguel do Tocantins,TO,-47.573002,-5.55382,false
628,Natividade,1720259,São Salvador do Tocantins,TO,-48.232085,-12.747433,false
392,Araguatins,1720309,São Sebastião do Tocantins,TO,-48.203834,-5.258961,false
231,Palmas,1720499,São Valério,TO,-48.232948,-11.973067,false
231,Palmas,1720655,Silvanópolis,TO,-48.179824,-11.149861,false
128,Imperatriz,1720804,Sítio Novo do Tocantins,TO,-47.637423,-5.604727,false
526,Gurupi,1720853,Sucupira,TO,-48.911126,-11.986222,false
727,Taguatinga,1720903,Taguatinga,TO,-46.438732,-12.396142,true
499,Dianópolis,1720937,Taipas do Tocantins,TO,-46.984572,-12.192837,false
648,Porangatu,1720978,Talismã,TO,-49.091118,-12.787538,false
231,Palmas,1721000,Palmas,TO,-48.351044,-10.163253,true
216,Miracema do Tocantins,1721109,Tocantínia,TO,-48.37588,-9.558148,false
339,Porto Franco,1721208,Tocantinópolis,TO,-47.427413,-6.325634,false
249,Guaraí,1721257,Tupirama,TO,-48.206685,-8.98057,false
476,Colinas do Tocantins,1721307,Tupiratins,TO,-48.122996,-8.39553,false
20,Araguaína,1722081,Wanderlândia,TO,-47.956268,-6.850126,false
307,Xambioá,1722107,Xambioá,TO,-48.531601,-6.411885,true
2,Açailândia,2100055,Açailândia,MA,-47.506665,-4.951377,true
473,Miguel Alves,2100105,Afonso Cunha,MA,-43.320869,-4.135015,false
239,Parnaíba,2100154,Água Doce do Maranhão,MA,-42.115551,-2.840278,false
371,Alcântara,2100204,Alcântara,MA,-44.417013,-2.403277,true
85,Caxias,2100303,Aldeias Altas,MA,-43.468735,-4.630779,false
681,Santa Inês,2100402,Altamira do Maranhão,MA,-45.464676,-4.162269,false
32,Bacabal,2100436,Alto Alegre do Maranhão,MA,-44.448247,-4.207227,false
681,Santa Inês,2100477,Alto Alegre do Pindaré,MA,-45.84208,-3.66517,false
10,Tasso Fragoso,2100501,Alto Parnaíba,MA,-45.927344,-9.108366,false
456,Carutapera,2100550,Amapá do Maranhão,MA,-46.00918,-1.680921,false
724,Sítio Novo,2100600,Amarante do Maranhão,MA,-46.750638,-5.557662,false
273,Santa Rita,2100709,Anajatuba,MA,-44.62067,-3.257555,false
419,Chapadinha,2100808,Anapurus,MA,-43.105793,-3.667035,false
496,Cururupu,2100832,Apicum-Açu,MA,-45.076652,-1.530592,false
765,Zé Doca,2100873,Araguanã,MA,-45.668794,-2.949126,false
239,Parnaíba,2100907,Araioses,MA,-41.899139,-2.889256,false
518,Grajaú,2100956,Arame,MA,-46.013636,-4.886082,false
681,Santa Inês,2101004,Arari,MA,-44.778835,-3.459171,false
219,Morros,2101103,Axixá,MA,-44.054586,-2.837797,false
32,Bacabal,2101202,Bacabal,MA,-44.781556,-4.231525,true
273,Santa Rita,2101251,Bacabeira,MA,-44.315423,-2.985825,false
496,Cururupu,2101301,Bacuri,MA,-45.137349,-1.724046,false
295,Pinheiro,2101350,Bacurituba,MA,-44.735742,-2.710872,false
400,Balsas,2101400,Balsas,MA,-46.038993,-7.53117,true
109,Floriano,2101509,Barão de Grajaú,MA,-43.026453,-6.758955,false
405,Barra do Corda,2101608,Barra do Corda,MA,-45.239011,-5.50834,true
407,Barreirinhas,2101707,Barreirinhas,MA,-42.827803,-2.750086,true
745,Vargem Grande,2101731,Belágua,MA,-43.510062,-3.156772,false
32,Bacabal,2101772,Bela Vista do Maranhão,MA,-45.248246,-3.737733,false
355,Uruçuí,2101806,Benedito Leite,MA,-44.559857,-7.2188,false
295,Pinheiro,2101905,Bequimão,MA,-44.78573,-2.462063,false
248,Pedreiras,2101939,Bernardo do Mearim,MA,-44.764323,-4.630287,false
456,Carutapera,2101970,Boa Vista do Gurupi,MA,-46.29871,-1.793296,false
681,Santa Inês,2102002,Bom Jardim,MA,-45.601889,-3.544161,false
2,Açailândia,2102036,Bom Jesus das Selvas,MA,-46.853241,-4.489968,false
32,Bacabal,2102077,Bom Lugar,MA,-45.031108,-4.37551,false
419,Chapadinha,2102101,Brejo,MA,-42.750848,-3.679178,false
681,Santa Inês,2102150,Brejo de Areia,MA,-45.582095,-4.33063,false
473,Miguel Alves,2102200,Buriti,MA,-42.925106,-3.945572,false
475,Colinas,2102309,Buriti Bravo,MA,-43.835622,-5.835288,false
423,Buriticupu,2102325,Buriticupu,MA,-46.451495,-4.325948,true
128,Imperatriz,2102358,Buritirana,MA,-47.017225,-5.588915,false
273,Santa Rita,2102374,Cachoeira Grande,MA,-44.059685,-2.931921,false
295,Pinheiro,2102408,Cajapió,MA,-44.673377,-2.882882,false
681,Santa Inês,2102507,Cajari,MA,-45.007965,-3.323869,false
339,Porto Franco,2102556,Campestre do Maranhão,MA,-47.367633,-6.164717,false
456,Carutapera,2102606,Cândido Mendes,MA,-45.737268,-1.453889,false
273,Santa Rita,2102705,Cantanhede,MA,-44.381816,-3.628364,false
248,Pedreiras,2102754,Capinzal do Norte,MA,-44.330436,-4.721245,false
77,Carolina,2102804,Carolina,MA,-47.470092,-7.330783,true
456,Carutapera,2102903,Carutapera,MA,-46.023151,-1.200602,true
85,Caxias,2103000,Caxias,MA,-43.358539,-4.861675,true
496,Cururupu,2103109,Cedral,MA,-44.53079,-1.997916,false
295,Pinheiro,2103125,Central do Maranhão,MA,-44.831844,-2.191314,false
295,Pinheiro,2103158,Centro do Guilherme,MA,-46.03996,-2.456985,false
295,Pinheiro,2103174,Centro Novo do Maranhão,MA,-46.128409,-2.144292,false
419,Chapadinha,2103208,Chapadinha,MA,-43.361121,-3.740025,true
128,Imperatriz,2103257,Cidelândia,MA,-47.784233,-5.177421,false
91,Codó,2103307,Codó,MA,-43.88608,-4.451338,true
473,Miguel Alves,2103406,Coelho Neto,MA,-43.014014,-4.254738,false
475,Colinas,2103505,Colinas,MA,-44.24978,-6.027366,true
32,Bacabal,2103554,Conceição do Lago-Açu,MA,-44.903016,-3.841118,false
91,Codó,2103604,Coroatá,MA,-44.125599,-4.128976,false
496,Cururupu,2103703,Cururupu,MA,-44.867762,-1.825521,true
128,Imperatriz,2103752,Davinópolis,MA,-47.404996,-5.534456,false
91,Codó,2103802,Dom Pedro,MA,-44.44001,-5.038448,false
473,Miguel Alves,2103901,Duque Bacelar,MA,-42.94418,-4.147819,false
248,Pedreiras,2104008,Esperantinópolis,MA,-44.886069,-4.870301,false
105,Estreito,2104057,Estreito,MA,-47.447883,-6.568085,true
77,Carolina,2104073,Feira Nova do Maranhão,MA,-46.687355,-6.963136,false
405,Barra do Corda,2104081,Fernando Falcão,MA,-44.910707,-6.154978,false
511,Fortaleza dos Nogueiras,2104099,Formosa da Serra Negra,MA,-46.186357,-6.435304,false
511,Fortaleza dos Nogueiras,2104107,Fortaleza dos Nogueiras,MA,-46.185558,-6.965926,true
475,Colinas,2104206,Fortuna,MA,-44.160628,-5.736224,false
456,Carutapera,2104305,Godofredo Viana,MA,-45.771755,-1.4098,false
657,Presidente Dutra,2104404,Gonçalves Dias,MA,-44.305907,-5.143956,false
91,Codó,2104503,Governador Archer,MA,-44.275757,-5.025388,false
128,Imperatriz,2104552,Governador Edison Lobão,MA,-47.368936,-5.747412,false
657,Presidente Dutra,2104602,Governador Eugênio Barros,MA,-44.246963,-5.322491,false
657,Presidente Dutra,2104628,Governador Luiz Rocha,MA,-44.070887,-5.472865,false
765,Zé Doca,2104651,Governador Newton Bello,MA,-45.674502,-3.429705,false
295,Pinheiro,2104677,Governador Nunes Freire,MA,-45.881481,-2.134962,false
657,Presidente Dutra,2104701,Graça Aranha,MA,-44.335791,-5.404821,false
518,Grajaú,2104800,Grajaú,MA,-46.142396,-5.818548,true
496,Cururupu,2104909,Guimarães,MA,-44.597746,-2.135077,false
219,Morros,2105005,Humberto de Campos,MA,-43.465092,-2.591224,false
219,Morros,2105104,Icatu,MA,-44.065848,-2.774828,false
681,Santa Inês,2105153,Igarapé do Meio,MA,-45.183328,-3.636709,false
248,Pedreiras,2105203,Igarapé Grande,MA,-44.867403,-4.660854,false
128,Imperatriz,2105302,Imperatriz,MA,-47.479811,-5.526524,true
518,Grajaú,2105351,Itaipava do Grajaú,MA,-45.792683,-5.144582,false
273,Santa Rita,2105401,Itapecuru Mirim,MA,-44.354263,-3.399045,false
2,Açailândia,2105427,Itinga do Maranhão,MA,-47.52791,-4.455004,false
475,Colinas,2105450,Jatobá,MA,-44.219915,-5.819667,false
405,Barra do Corda,2105476,Jenipapo dos Vieiras,MA,-45.633379,-5.369425,false
128,Imperatriz,2105500,João Lisboa,MA,-47.405036,-5.453663,false
657,Presidente Dutra,2105609,Joselândia,MA,-44.699153,-4.972693,false
456,Carutapera,2105658,Junco do Maranhão,MA,-46.070726,-1.87461,false
32,Bacabal,2105708,Lago da Pedra,MA,-45.125891,-4.564745,false
32,Bacabal,2105807,Lago do Junco,MA,-45.051344,-4.607643,false
32,Bacabal,2105906,Lago Verde,MA,-44.937635,-4.038711,false
475,Colinas,2105922,Lagoa do Mato,MA,-43.527559,-6.045277,false
248,Pedreiras,2105948,Lago dos Rodrigues,MA,-44.976442,-4.612376,false
32,Bacabal,2105963,Lagoa Grande do Maranhão,MA,-45.390614,-4.993124,false
339,Porto Franco,2105989,Lajeado Novo,MA,-47.032448,-6.191609,false
248,Pedreiras,2106003,Lima Campos,MA,-44.46934,-4.517046,false
400,Balsas,2106102,Loreto,MA,-45.139242,-7.094454,false
456,Carutapera,2106201,Luís Domingues,MA,-45.895332,-1.32546,false
504,Esperantina,2106300,Magalhães de Almeida,MA,-42.201507,-3.396668,false
295,Pinheiro,2106326,Maracaçumé,MA,-45.958639,-2.056165,false
32,Bacabal,2106359,Marajá do Sena,MA,-45.457238,-4.620313,false
295,Pinheiro,2106375,Maranhãozinho,MA,-45.855611,-2.235617,false
419,Chapadinha,2106409,Mata Roma,MA,-43.120389,-3.619046,false
295,Pinheiro,2106508,Matinha,MA,-45.036429,-3.0984,false
336,Teresina,2106607,Matões,MA,-43.201208,-5.522465,false
32,Bacabal,2106631,Matões do Norte,MA,-44.550245,-3.627519,false
419,Chapadinha,2106672,Milagres do Maranhão,MA,-42.610753,-3.582207,false
475,Colinas,2106706,Mirador,MA,-44.36261,-6.377566,false
273,Santa Rita,2106755,Miranda do Norte,MA,-44.584276,-3.562645,false
295,Pinheiro,2106805,Mirinzal,MA,-44.785756,-2.064224,false
681,Santa Inês,2106904,Monção,MA,-45.247585,-3.493932,false
128,Imperatriz,2107001,Montes Altos,MA,-47.07044,-5.828563,false
219,Morros,2107100,Morros,MA,-44.044545,-2.861479,true
745,Vargem Grande,2107209,Nina Rodrigues,MA,-43.904485,-3.462464,false
511,Fortaleza dos Nogueiras,2107258,Nova Colinas,MA,-46.259325,-7.120566,false
705,Pastos Bons,2107308,Nova Iorque,MA,-44.048627,-6.733203,false
765,Zé Doca,2107357,Nova Olinda do Maranhão,MA,-45.704536,-2.799887,false
32,Bacabal,2107407,Olho D'Água das Cunhãs,MA,-45.11958,-4.137276,false
295,Pinheiro,2107456,Olinda Nova do Maranhão,MA,-45.003235,-2.997478,false
314,São Luís,2107506,Paço do Lumiar,MA,-44.098692,-2.528063,false
295,Pinheiro,2107605,Palmeirândia,MA,-44.904464,-2.647774,false
705,Pastos Bons,2107704,Paraibano,MA,-43.985762,-6.431825,false
336,Teresina,2107803,Parnarama,MA,-43.090401,-5.684467,false
475,Colinas,2107902,Passagem Franca,MA,-43.781745,-6.173994,false
705,Pastos Bons,2108009,Pastos Bons,MA,-44.088603,-6.604028,true
407,Barreirinhas,2108058,Paulino Neves,MA,-42.545424,-2.718206,false
32,Bacabal,2108108,Paulo Ramos,MA,-45.23998,-4.447957,false
248,Pedreiras,2108207,Pedreiras,MA,-44.603735,-4.569351,true
765,Zé Doca,2108256,Pedro do Rosário,MA,-45.346454,-2.968115,false
765,Zé Doca,2108306,Penalva,MA,-45.176462,-3.293233,false
295,Pinheiro,2108405,Peri Mirim,MA,-44.850291,-2.573055,false
248,Pedreiras,2108454,Peritoró,MA,-44.325854,-4.370225,false
681,Santa Inês,2108504,Pindaré-Mirim,MA,-45.346868,-3.605501,false
295,Pinheiro,2108603,Pinheiro,MA,-45.083927,-2.522741,true
32,Bacabal,2108702,Pio XII,MA,-45.16996,-3.887588,false
32,Bacabal,2108801,Pirapemas,MA,-44.228281,-3.725329,false
248,Pedreiras,2108900,Poção de Pedras,MA,-44.951551,-4.750025,false
339,Porto Franco,2109007,Porto Franco,MA,-47.382165,-6.354182,true
496,Cururupu,2109056,Porto Rico do Maranhão,MA,-44.583748,-1.857223,false
657,Presidente Dutra,2109106,Presidente Dutra,MA,-44.492919,-5.282374,true
273,Santa Rita,2109205,Presidente Juscelino,MA,-44.076779,-2.928229,false
295,Pinheiro,2109239,Presidente Médici,MA,-45.820709,-2.383664,false
295,Pinheiro,2109270,Presidente Sarney,MA,-45.371302,-2.595531,false
273,Santa Rita,2109304,Presidente Vargas,MA,-44.033402,-3.402012,false
407,Barreirinhas,2109403,Primeira Cruz,MA,-43.442443,-2.510583,false
314,São Luís,2109452,Raposa,MA,-44.102516,-2.415075,false
77,Carolina,2109502,Riachão,MA,-46.62335,-7.364565,false
128,Imperatriz,2109551,Ribamar Fiquene,MA,-47.383478,-5.933823,false
273,Santa Rita,2109601,Rosário,MA,-44.247519,-2.941543,false
400,Balsas,2109700,Sambaíba,MA,-45.344203,-7.138351,false
657,Presidente Dutra,2109759,Santa Filomena do Maranhão,MA,-44.563714,-5.499767,false
295,Pinheiro,2109809,Santa Helena,MA,-45.305161,-2.234533,false
681,Santa Inês,2109908,Santa Inês,MA,-45.378272,-3.658575,true
681,Santa Inês,2110005,Santa Luzia,MA,-45.665012,-3.968391,false
765,Zé Doca,2110039,Santa Luzia do Paruá,MA,-45.776462,-2.546161,false
504,Esperantina,2110104,Santa Quitéria do Maranhão,MA,-42.562873,-3.498485,false
273,Santa Rita,2110203,Santa Rita,MA,-44.319948,-3.134117,true
239,Parnaíba,2110237,Santana do Maranhão,MA,-42.400768,-3.113068,false
407,Barreirinhas,2110278,Santo Amaro do Maranhão,MA,-43.255285,-2.502721,false
91,Codó,2110302,Santo Antônio dos Lopes,MA,-44.361447,-4.87382,false
745,Vargem Grande,2110401,São Benedito do Rio Preto,MA,-43.529992,-3.332766,false
295,Pinheiro,2110500,São Bento,MA,-44.828345,-2.697008,false
504,Esperantina,2110609,São Bernardo,MA,-42.42301,-3.365437,false
355,Uruçuí,2110658,São Domingos do Azeitão,MA,-44.650424,-6.804425,false
657,Presidente Dutra,2110708,São Domingos do Maranhão,MA,-44.392879,-5.565642,false
355,Uruçuí,2110807,São Félix de Balsas,MA,-44.811448,-7.084685,false
2,Açailândia,2110856,São Francisco do Brejão,MA,-47.391137,-5.130201,false
12,Amarante,2110906,São Francisco do Maranhão,MA,-42.865322,-6.252798,false
295,Pinheiro,2111003,São João Batista,MA,-44.811762,-2.953333,false
765,Zé Doca,2111029,São João do Carú,MA,-46.254925,-3.560803,false
339,Porto Franco,2111052,São João do Paraíso,MA,-47.05061,-6.466222,false
85,Caxias,2111078,São João do Soter,MA,-43.818182,-5.115739,false
705,Pastos Bons,2111102,São João dos Patos,MA,-43.70291,-6.498208,false
314,São Luís,2111201,São José de Ribamar,MA,-44.057548,-2.555859,false
657,Presidente Dutra,2111250,São José dos Basílios,MA,-44.582447,-5.048687,false
314,São Luís,2111300,São Luís,MA,-44.297919,-2.531886,true
32,Bacabal,2111409,São Luís Gonzaga do Maranhão,MA,-44.662708,-4.373918,false
32,Bacabal,2111508,São Mateus do Maranhão,MA,-44.468563,-4.034551,false
128,Imperatriz,2111532,São Pedro da Água Branca,MA,-48.423624,-5.088911,false
511,Fortaleza dos Nogueiras,2111573,São Pedro dos Crentes,MA,-46.53258,-6.828556,false
400,Balsas,2111607,São Raimundo das Mangabeiras,MA,-45.484831,-7.026963,false
405,Barra do Corda,2111631,São Raimundo do Doca Bezerra,MA,-45.084163,-5.103182,false
405,Barra do Corda,2111672,São Roberto,MA,-44.991901,-5.017367,false
295,Pinheiro,2111706,São Vicente Ferrer,MA,-44.886905,-2.890731,false
32,Bacabal,2111722,Satubinha,MA,-45.23363,-4.035735,false
657,Presidente Dutra,2111748,Senador Alexandre Costa,MA,-44.056302,-5.261077,false
128,Imperatriz,2111763,Senador La Rocque,MA,-47.289191,-5.441832,false
496,Cururupu,2111789,Serrano do Maranhão,MA,-45.114641,-1.852646,false
724,Sítio Novo,2111805,Sítio Novo,MA,-46.694983,-5.87063,true
475,Colinas,2111904,Sucupira do Norte,MA,-44.188603,-6.478284,false
705,Pastos Bons,2111953,Sucupira do Riachão,MA,-43.545853,-6.420108,false
10,Tasso Fragoso,2112001,Tasso Fragoso,MA,-45.744124,-8.479831,true
91,Codó,2112100,Timbiras,MA,-43.938434,-4.253841,false
336,Teresina,2112209,Timon,MA,-42.833728,-5.100681,false
248,Pedreiras,2112233,Trizidela do Vale,MA,-44.610685,-4.570127,false
681,Santa Inês,2112274,Tufilândia,MA,-45.633916,-3.676404,false
657,Presidente Dutra,2112308,Tuntum,MA,-44.649012,-5.249656,false
740,Turiaçu,2112407,Turiaçu,MA,-45.369152,-1.669022,true
295,Pinheiro,2112456,Turilândia,MA,-45.306765,-2.228834,false
239,Parnaíba,2112506,Tutóia,MA,-42.276847,-2.76355,false
745,Vargem Grande,2112605,Urbano Santos,MA,-43.404248,-3.208409,false
745,Vargem Grande,2112704,Vargem Grande,MA,-43.916664,-3.541896,true
681,Santa Inês,2112803,Viana,MA,-45.001307,-3.214563,false
128,Imperatriz,2112852,Vila Nova dos Martírios,MA,-48.138926,-5.183512,false
681,Santa Inês,2112902,Vitória do Mearim,MA,-44.869572,-3.482047,false
32,Bacabal,2113009,Vitorino Freire,MA,-45.244185,-4.291187,false
765,Zé Doca,2114007,Zé Doca,MA,-45.657698,-3.275481,true
633,Paulistana,2200053,Acauã,PI,-41.083638,-8.220787,false
15,São Pedro do Piauí,2200103,Agricolândia,PI,-42.659183,-5.795502,false
15,São Pedro do Piauí,2200202,Água Branca,PI,-42.635131,-5.893266,false
444,Alagoinha do Piauí,2200251,Alagoinha do Piauí,PI,-40.934635,-7.008175,true
27,Araripina,2200277,Alegrete do Piauí,PI,-40.857863,-7.245349,false
439,Campo Maior,2200301,Alto Longá,PI,-42.210322,-5.250993,false
336,Teresina,2200400,Altos,PI,-42.460948,-5.036546,false
412,Bom Jesus,2200459,Alvorada do Gurguéia,PI,-43.863072,-8.443959,false
